Date,Close
2020-10-05,275.5907593
2020-10-06,273.4848328
2020-10-07,278.1159668
2020-10-08,284.8625793
2020-10-09,281.4130249
2020-10-12,282.6994629
2020-10-13,284.1860046
2020-10-14,288.0548096
2020-10-15,286.81604
2020-10-16,284.9197083
2020-10-19,289.8081055
2020-10-20,286.863678
2020-10-21,283.1282349
2020-10-22,282.3849792
2020-10-23,280.9365845
2020-10-26,282.0609741
2020-10-27,278.2207336
2020-10-28,280.5648804
2020-10-29,277.7729187
2020-10-30,274.0184631
2020-11-02,272.5795288
2020-11-03,278.2398376
2020-11-04,277.8491516
2020-11-05,287.4258423
2020-11-06,287.7689209
2020-11-09,290.5609741
2020-11-10,290.2559814
2020-11-11,292.1046753
2020-11-12,294.0485535
2020-11-13,294.8871155
2020-11-16,300.2043762
2020-11-17,296.7072449
2020-11-18,297.8125916
2020-11-19,295.6589661
2020-11-20,298.7655029
2020-11-23,301.7671509
2020-11-24,303.5776367
2020-11-25,295.9830017
2020-11-26,292.5811157
2020-11-27,288.7313538
2020-11-30,283.3760376
2020-12-01,285.6343994
2020-12-02,282.3087463
2020-12-03,280.2790527
2020-12-04,279.9645691
2020-12-07,281.1080933
2020-12-08,283.5761414
2020-12-09,289.8176575
2020-12-10,287.1018677
2020-12-11,277.8015137
2020-12-14,273.0083313
2020-12-15,276.19104
2020-12-16,273.4371643
2020-12-17,274.5901794
2020-12-18,275.3715515
2020-12-21,272.884491
2020-12-22,275.0761719
2020-12-23,275.88616939999997
2020-12-24,274.9522705
2020-12-29,274.7236023
2020-12-30,274.2376404
2020-12-31,269.8447266
2021-01-04,271.5789795
2021-01-05,272.1698303
2021-01-06,265.270752
2021-01-07,262.0498962
2021-01-08,267.0526733
2021-01-11,262.9552002
2021-01-12,260.2107849
2021-01-13,258.2763977
2021-01-14,258.2382813
2021-01-15,254.674408
2021-01-18,254.9030914
2021-01-19,258.3717041
2021-01-20,258.1715393
2021-01-21,256.1228333
2021-01-22,261.6687622
2021-01-25,262.5644836
2021-01-27,262.240509
2021-01-28,254.3313446
2021-01-29,258.9243774
2021-02-01,264.9657898
2021-02-02,261.4114075
2021-02-03,267.0621948
2021-02-04,262.3929749
2021-02-05,263.3172607
2021-02-08,264.0414734
2021-02-09,260.6872864
2021-02-10,263.0981445
2021-02-11,263.6698303
2021-02-12,263.7270508
2021-02-15,267.0050354
2021-02-16,272.379425
2021-02-17,267.9294128
2021-02-18,275.390625
2021-02-19,261.5067444
2021-02-22,255.1794281
2021-02-23,255.3414154
2021-02-24,255.3414154
2021-02-25,257.5235596
2021-02-26,250.2243195
2021-03-01,257.552124
2021-03-02,257.0375977
2021-03-03,254.4266357
2021-03-04,245.0206757
2021-03-05,238.0769653
2021-03-08,235.6060028
2021-03-09,239.5902405
2021-03-10,241.5536194
2021-03-11,243.1721802
2021-03-12,242.5592499
2021-03-15,245.0398102
2021-03-16,250.7479858
2021-03-17,249.9722443
2021-03-18,245.2696533
2021-03-19,243.2201233
2021-03-22,249.1677246
2021-03-23,249.9722443
2021-03-24,254.7801361
2021-03-25,258.4291077
2021-03-26,256.1592407
2021-03-29,254.1767578
2021-03-30,251.5620575
2021-03-31,253.4679565
2021-04-01,251.8877411
2021-04-06,252.4623413
2021-04-07,251.8781128
2021-04-08,254.703537
2021-04-09,252.2708282
2021-04-12,254.282074
2021-04-13,253.4775848
2021-04-14,256.4848938
2021-04-15,256.9542236
2021-04-16,257.7012329
2021-04-19,256.9637451
2021-04-20,252.7975922
2021-04-21,256.62854
2021-04-22,261.2736511
2021-04-23,261.790802
2021-04-26,260.2680359
2021-04-27,257.0308533
2021-04-28,259.5592957
2021-04-29,261.9345093
2021-04-30,259.7029724
2021-05-03,259.5018616
2021-05-04,259.7508545
2021-05-05,265.9282837
2021-05-06,265.1908264
2021-05-07,262.911438
2021-05-10,263.7254944
2021-05-11,262.7485962
2021-05-12,262.6623535
2021-05-13,265.7846375
2021-05-14,265.9474487
2021-05-17,264.8843384
2021-05-18,265.4973145
2021-05-19,262.8539429
2021-05-20,266.407196
2021-05-21,272.2877197
2021-05-24,277.0477295
2021-05-25,279.624115
2021-05-26,276.6550903
2021-05-27,276.4156189
2021-05-28,276.9040833
2021-05-31,277.9480591
2021-06-01,275.8218384
2021-06-02,274.8353271
2021-06-03,274.8832397
2021-06-04,279.059021
2021-06-07,280.208313
2021-06-08,282.7176208
2021-06-09,281.6832275
2021-06-10,282.7368164
2021-06-11,284.1063538
2021-06-15,288.9716797
2021-06-16,290.1018372
2021-06-17,289.450592
2021-06-18,292.611145
2021-06-21,292.1131287
2021-06-22,287.8224182
2021-06-23,281.8172913
2021-06-24,274.5001221
2021-06-25,273.0827026
2021-06-28,276.2337036
2021-06-29,277.6223755
2021-06-30,273.1401062
2021-07-01,271.5215759
2021-07-02,272.1824036
2021-07-05,270.0849304
2021-07-06,265.5260315
2021-07-07,269.280365
2021-07-08,267.3457642
2021-07-09,263.8308105
2021-07-12,267.269104
2021-07-13,267.7096863
2021-07-14,267.9971008
2021-07-15,263.5243835
2021-07-16,265.9857483
2021-07-19,270.7936707
2021-07-20,274.3756409
2021-07-21,277.8714294
2021-07-22,277.01898189999997
2021-07-23,281.079895
2021-07-26,280.3424072
2021-07-27,279.7581787
2021-07-28,277.2967834
2021-07-29,278.7238159
2021-07-30,276.7029724
2021-08-02,281.9130554
2021-08-03,281.8748169
2021-08-04,279.9305725
2021-08-05,281.37677
2021-08-06,285.3418274
2021-08-09,284.3265991
2021-08-10,282.6601868
2021-08-11,280.8595886
2021-08-12,278.3598938
2021-08-13,284.9587097
2021-08-16,284.9204102
2021-08-17,285.3514709
2021-08-18,281.1564941
2021-08-19,290.0348206
2021-08-20,293.1666565
2021-08-23,293.6933594
2021-08-24,295.5131226
2021-08-25,299.3058167
2021-08-26,295.0821533
2021-08-27,297.9170227
2021-08-30,297.1891785
2021-08-31,298.7598572
2021-09-01,296.0206909
2021-09-02,292.1214905
2021-09-03,292.5354004
2021-09-06,294.3934326
2021-09-07,298.6774597
2021-09-08,299.3994751
2021-09-09,294.1046143
2021-09-10,291.3128052
2021-09-13,291.3994446
2021-09-14,289.464386
2021-09-15,293.507782
2021-09-16,296.8194275
2021-09-17,297.8206177
2021-09-20,295.9433899
2021-09-21,298.8026123
2021-09-22,300.756897
2021-09-23,301.3152466
2021-09-24,300.3718567
2021-09-27,294.8362732
2021-09-28,283.4860535
2021-09-29,276.1599121
2021-09-30,282.4559937
2021-10-01,278.0949402
2021-10-04,276.6123657
2021-10-05,275.9770203
2021-10-06,275.5149231
2021-10-07,277.3151245
2021-10-08,279.6256104
2021-10-11,276.776062
2021-10-12,281.7627869
2021-10-13,283.081665
2021-10-14,285.8254395
2021-10-15,286.4608154
2021-10-18,283.3223572
2021-10-19,285.1322937
2021-10-20,286.5667114
2021-10-21,283.6593323
2021-10-22,284.8242188
2021-10-25,284.5643005
2021-10-26,284.9589539
2021-10-27,287.8278503
2021-10-28,288.6557312
2021-10-29,289.2814636
2021-11-01,295.1443481
2021-11-02,296.5498962
2021-11-03,299.2454224
2021-11-04,300.2947998
2021-11-05,302.7496338
2021-11-08,300.4584656
2021-11-09,303.1347656
2021-11-10,302.4993591
2021-11-11,295.3850403
2021-11-12,295.9337158
2021-11-15,298.2442322
2021-11-16,295.9626465
2021-11-17,297.4740601
2021-11-18,300.7087097
2021-11-19,303.7316284
2021-11-22,304.280365
2021-11-23,305.233429
2021-11-24,306.1383667
2021-11-25,305.7629395
2021-11-26,300.3622131
2021-11-29,295.5486755
2021-11-30,295.3465271
2021-12-01,297.6569519
2021-12-02,293.9120789
2021-12-03,286.5667114
2021-12-06,285.2381897
2021-12-07,290.53302
2021-12-08,292.9975281
2021-12-09,293.3151855
2021-12-10,287.1828308
2021-12-13,286.1815796
2021-12-14,286.1815796
2021-12-15,286.1815796
2021-12-16,262.8168945
2021-12-17,261.9505005
2021-12-20,263.548584
2021-12-21,276.4968872
2021-12-22,279.8951721
2021-12-23,280.9445496
2021-12-24,281.9264526
2021-12-29,282.1286621
2021-12-30,281.5895691
2021-12-31,279.8759155
2022-01-04,284.9493713
2022-01-05,279.760437
2022-01-06,269.5558167
2022-01-07,271.8663025
2022-01-10,269.5558167
2022-01-11,267.5726624
2022-01-12,272.5690918
2022-01-13,271.1923828
2022-01-14,265.7050171
2022-01-17,267.7266541
2022-01-18,263.5100403
2022-01-19,260.3139343
2022-01-20,261.1321716
2022-01-21,254.653183
2022-01-24,252.7759705
2022-01-25,248.7133636
2022-01-27,240.1260834
2022-01-28,247.9047089
2022-01-31,250.6387787
2022-02-01,251.7939911
2022-02-02,252.6315613
2022-02-03,247.8565521
2022-02-04,249.1369324
2022-02-07,245.1128693
2022-02-08,247.3944855
2022-02-09,246.0755615
2022-02-10,244.2464447
2022-02-11,239.2307739
2022-02-14,234.4750519
2022-02-15,233.9359131
2022-02-16,253.8541718
2022-02-17,266.6676636
2022-02-18,255.664032
2022-02-21,253.7097931
2022-02-22,257.0214844
2022-02-23,258.860199
2022-02-24,254.9131622
2022-02-25,251.5821991
2022-02-28,250.2825928
2022-03-01,251.3607788
2022-03-02,251.0238342
2022-03-03,247.8950653
2022-03-04,248.6652222
2022-03-07,241.6788483
2022-03-08,248.4453735
2022-03-09,248.7841949
2022-03-10,254.592392
2022-03-11,248.3292084
2022-03-14,254.8537598
2022-03-15,255.3377686
2022-03-16,259.926239
2022-03-17,261.9397278
2022-03-18,262.2979431
2022-03-21,258.4354858
2022-03-22,256.8769226
2022-03-23,258.967865
2022-03-24,258.8517456
2022-03-25,256.3445435
2022-03-28,253.4887848
2022-03-29,257.109314
2022-03-30,261.4169922
2022-03-31,259.5777588
2022-04-01,257.7675476
2022-04-04,259.1324768
2022-04-05,259.9456177
2022-04-06,258.9872437
2022-04-07,258.0579529
2022-04-08,257.2254333
2022-04-11,256.9833984
2022-04-12,253.5953064
2022-04-13,254.5536499
2022-04-14,256.480072
2022-04-19,253.9631805
2022-04-20,256.0444641
2022-04-21,258.4451904
2022-04-22,262.2011108
2022-04-26,260.7297058
2022-04-27,257.3899841
2022-04-28,260.2456665
2022-04-29,264.5631104
2022-05-02,261.8042603
2022-05-03,264.1468506
2022-05-04,265.9667664
2022-05-05,267.4188232
2022-05-06,259.5874329
2022-05-09,261.7558594
2022-05-10,261.9978333
2022-05-11,267.3897705
2022-05-12,262.5108948
2022-05-13,271.2425537
2022-05-16,268.3868103
2022-05-17,265.3085022
2022-05-18,264.3598328
2022-05-19,265.2407837
2022-05-20,266.3733521
2022-05-23,264.4179077
2022-05-24,265.3859253
2022-05-25,264.8535461
2022-05-26,261.262146
2022-05-27,260.4199524
2022-05-30,265.2407837
2022-05-31,263.1400757
2022-06-01,264.7567139
2022-06-02,260.0327454
2022-06-03,260.4006042
2022-06-06,262.2011108
2022-06-07,259.1227722
2022-06-08,262.2398682
2022-06-09,263.0045776
2022-06-10,262.7045288
2022-06-14,255.6087799
2022-06-15,252.5498505
2022-06-16,250.4105072
2022-06-17,247.8065033
2022-06-20,254.6214294
2022-06-21,251.6882935
2022-06-22,253.3920288
2022-06-23,258.9485168
2022-06-24,262.5786438
2022-06-27,264.2727051
2022-06-28,265.2697754
2022-06-29,261.1653137
2022-06-30,260.4586487
2022-07-01,260.62323
2022-07-04,266.0151672
2022-07-05,270.0228271
2022-07-06,276.9829712
2022-07-07,277.8251953
2022-07-08,278.1639404
2022-07-11,278.7835083
2022-07-12,283.333252
2022-07-13,284.4174805
2022-07-14,286.7310791
2022-07-15,289.6835327
2022-07-18,287.17633060000003
2022-07-19,281.368103
2022-07-20,281.9199524
2022-07-21,285.8016968
2022-07-22,284.0883179
2022-07-25,281.6972656
2022-07-26,277.5831299
2022-07-27,282.5007629
2022-07-28,282.0845032
2022-07-29,280.5743408
2022-08-01,285.4822693
2022-08-02,287.36026
2022-08-03,287.2634583
2022-08-04,285.1725159
2022-08-05,287.2634583
2022-08-08,286.1889648
2022-08-09,287.4764404
2022-08-10,283.0041199
2022-08-11,285.6661987
2022-08-12,283.4880981
2022-08-15,283.8656311
2022-08-16,286.9246521
2022-08-17,283.149353
2022-08-18,289.6351929
2022-08-19,285.2499695
2022-08-22,286.1792908
2022-08-23,280.5356445
2022-08-24,279.4030762
2022-08-25,280.5550537
2022-08-26,286.0534363
2022-08-29,284.8336792
2022-08-30,284.5045471
2022-08-31,284.1560974
2022-09-01,284.3980713
2022-09-02,286.527771
2022-09-05,285.3757935
2022-09-06,286.309021
2022-09-07,285.7344666
2022-09-08,291.7722473
2022-09-09,290.8276672
2022-09-12,288.5488281
2022-09-13,287.380249
2022-09-14,282.0533752
2022-09-15,280.0862122
2022-09-16,278.3527527
2022-09-19,275.5773315
2022-09-20,275.6260376
2022-09-21,273.7854614
2022-09-23,270.8639526
2022-09-26,277.3594666
2022-09-27,277.1938782
2022-09-28,274.9638062
2022-09-29,279.2389526
2022-09-30,277.5639343
2022-10-03,275.8500061
2022-10-04,279.8817139
2022-10-05,282.9005737
2022-10-06,282.60849
2022-10-07,281.2937622
2022-10-10,275.8110352
2022-10-11,275.4604492
2022-10-12,272.3831177
2022-10-13,269.19866939999997
2022-10-14,273.0939941
2022-10-17,269.5881653
2022-10-18,268.487793
2022-10-19,269.7147827
2022-10-20,264.5339661
2022-10-21,260.5022583
2022-10-24,265.9070435
2022-10-25,268.7799377
2022-10-26,268.1079712
2022-10-27,268.7312622
2022-10-28,267.0756836
2022-10-31,273.1427002
2022-11-01,275.8500061
2022-11-02,275.3143616
2022-11-03,271.0586853
2022-11-04,268.3903809
2022-11-07,269.9095764
2022-11-08,273.3569946
2022-11-09,272.2954712
2022-11-10,275.3338623
2022-11-11,284.6437683
2022-11-14,279.0539246
2022-11-15,283.1440735
2022-11-16,281.8294067
2022-11-17,285.6565247
2022-11-18,286.6985779
2022-11-21,289.1915894
2022-11-22,289.5421753
2022-11-23,289.912262
2022-11-24,291.1782532
2022-11-25,291.8793945
2022-11-28,292.4831848
2022-11-29,294.6645813
2022-11-30,292.2591553
2022-12-01,290.8471375
2022-12-02,293.9926453
2022-12-05,292.1520996
2022-12-06,292.9214172
2022-12-07,291.3632813
2022-12-08,289.7174683
2022-12-09,290.6523132
2022-12-12,290.3991699
2022-12-13,289.2695007
2022-12-14,291.4801025
2022-12-15,289.3961487
2022-12-16,284.0496826
2022-12-19,280.8652954
2022-12-20,278.4404297
2022-12-21,279.7842712
2022-12-22,283.1635132
2022-12-23,281.4398499
2022-12-28,278.0995483
2022-12-29,278.2261353
2022-12-30,280.2322693
2023-01-03,274.3794861
2023-01-04,276.5706482
2023-01-05,273.171936
2023-01-06,271.0002747
2023-01-09,269.7537537
2023-01-10,268.4195862
2023-01-11,270.7957764
2023-01-12,274.0484009
2023-01-13,275.5773315
2023-01-16,279.4142761
2023-01-17,282.9590149
2023-01-18,285.1696472
2023-01-19,287.5263367
2023-01-20,291.1977234
2023-01-23,290.5647278
2023-01-24,290.0193787
2023-01-25,288.3735657
2023-01-27,286.9907532
2023-01-30,285.3352356
2023-01-31,290.2822571
2023-02-01,293.6322937
2023-02-02,296.6122742
2023-02-03,305.6007996
2023-02-06,303.7602844
2023-02-07,300.0109558
2023-02-08,298.1899109
2023-02-09,297.2550049
2023-02-10,296.9823303
2023-02-13,297.0310364
2023-02-14,299.6993103
2023-02-15,296.9336243
2023-02-16,295.0638733
2023-02-17,290.5939331
2023-02-20,290.5939331
2023-02-21,290.6328735
2023-02-22,287.9645691
2023-02-23,290.9153137
2023-02-24,291.6456604
2023-02-27,289.9999084
2023-02-28,288.5488281
2023-03-01,285.1890869
2023-03-02,284.1665955
2023-03-03,285.3546753
2023-03-06,286.7959595
2023-03-07,289.1331787
2023-03-08,289.3279419
2023-03-09,284.4530334
2023-03-10,280.0956421
2023-03-13,277.3343811
2023-03-14,273.3197021
2023-03-15,278.1862488
2023-03-16,283.2584229
2023-03-17,281.2804871
2023-03-20,278.969574
2023-03-21,279.0577393
2023-03-22,281.5154724
2023-03-23,282.1813049
2023-03-24,282.4848633
2023-03-27,282.9255066
2023-03-28,279.0675354
2023-03-29,277.6477051
2023-03-30,279.5571289
2023-03-31,282.2988281
2023-04-03,284.8544922
2023-04-04,285.402832
2023-04-05,287.4885254
2023-04-06,293.9315491
2023-04-11,295.4688721
2023-04-12,297.5643311
2023-04-13,295.8899231
2023-04-14,295.1261597
2023-04-17,295.5765381
2023-04-18,293.9902954
2023-04-19,293.4615479
2023-04-20,293.6279602
2023-04-21,295.4688721
2023-04-24,298.0049438
2023-04-26,299.3562012
2023-04-27,297.6720581
2023-04-28,294.3232117
2023-05-01,296.1347351
2023-05-02,295.429657
2023-05-03,293.3538208
2023-05-04,293.8532104
2023-05-05,294.7834167
2023-05-08,294.9988403
2023-05-09,293.5790405
2023-05-10,296.8887024
2023-05-11,295.7136841
2023-05-12,299.9828796
2023-05-15,301.4027405
2023-05-16,297.8678894
2023-05-17,297.8874512
2023-05-18,296.5166016
2023-05-19,298.1126709
2023-05-22,300.844574
2023-05-23,302.7638245
2023-05-24,299.2583008
2023-05-25,299.9241333
2023-05-26,297.8482666
2023-05-29,301.6964722
2023-05-30,301.8237915
2023-05-31,300.0122986
2023-06-01,303.8310852
2023-06-02,301.5887756
2023-06-05,304.2619629
2023-06-06,301.3145752
2023-06-07,302.4308472
2023-06-08,299.3855896
2023-06-09,298.9449463
2023-06-13,302.0979004
2023-06-14,281.2706604
2023-06-15,273.6820068
2023-06-16,272.0761108
2023-06-19,278.519165
2023-06-20,277.5987549
2023-06-21,277.7162476
2023-06-22,276.1201782
2023-06-23,276.1299744
2023-06-26,274.1716309
2023-06-27,273.241333
2023-06-28,272.5559692
2023-06-29,272.5069885
2023-06-30,271.6061401
2023-07-03,270.4996338
2023-07-04,270.793396
2023-07-05,268.4825745
2023-07-06,266.8179016
2023-07-07,261.3442993
2023-07-10,258.6221619
2023-07-11,259.4936523
2023-07-12,257.3883667
2023-07-13,258.9648743
2023-07-14,255.5475311
2023-07-17,253.4324799
2023-07-18,259.0628052
2023-07-19,259.992981
2023-07-20,259.7775879
2023-07-21,261.5401306
2023-07-24,260.7273865
2023-07-25,259.855957
2023-07-26,257.3883667
2023-07-27,262.127655
2023-07-28,261.2072144
2023-07-31,262.9305725
2023-08-01,263.7139282
2023-08-02,262.5095215
2023-08-03,261.4422302
2023-08-04,259.6209412
2023-08-07,256.7029724
2023-08-08,259.366333
2023-08-09,257.1729736
2023-08-10,259.1019287
2023-08-11,260.5413208
2023-08-14,257.5254822
2023-08-15,267.1214905
2023-08-16,265.936676
2023-08-17,263.9880981
2023-08-18,264.9378967
2023-08-21,261.3050842
2023-08-22,258.6515503
2023-08-23,257.7213135
2023-08-24,258.3577881
2023-08-25,257.9367676
2023-08-28,262.3724365
2023-08-29,261.6184692
2023-08-30,266.25
2023-08-31,267.8362732
2023-09-01,263.4887085
2023-09-04,262.8424072
2023-09-05,265.2022705
2023-09-06,265.5548096
2023-09-07,262.6172485
2023-09-08,265.2120667
2023-09-11,264.9435425
2023-09-12,266.7192383
2023-09-13,265.5748901
2023-09-14,263.3256836
2023-09-15,264.0458069
2023-09-18,262.0827026
2023-09-19,260.0406494
2023-09-20,259.0837402
2023-09-21,252.8885498
2023-09-22,248.7452393
2023-09-25,249.5837708
2023-09-26,252.1486664
2023-09-27,248.636734
2023-09-28,248.636734
2023-09-29,247.4134827
2023-10-02,243.033432
2023-10-03,245.3516998
2023-10-04,245.3418274
2023-10-05,246.0915833
2023-10-06,246.821579
2023-10-09,250.0276947
2023-10-10,251.625824
2023-10-11,250.8366241
2023-10-12,235.0230865
2023-10-13,238.1305389
2023-10-16,236.6606445
2023-10-17,233.2079163
2023-10-18,235.7234955
2023-10-19,232.6850586
2023-10-20,229.9426117
2023-10-23,233.6025238
2023-10-24,234.0464478
2023-10-25,232.8626556
2023-10-26,231.1757355
2023-10-27,230.9291077
2023-10-30,227.535553
2023-10-31,229.212616
2023-11-01,231.8070831
2023-11-02,234.884964
2023-11-03,240.7052917
2023-11-06,244.8683167
2023-11-07,244.7696533
2023-11-08,244.5033264
2023-11-09,248.893219
2023-11-10,248.7353821
2023-11-13,248.5972748
2023-11-14,250.2249908
2023-11-15,257.0318298
2023-11-16,254.7234039
2023-11-17,255.1179962
2023-11-20,254.1413879
2023-11-21,253.3324432
2023-11-22,255.7395172
2023-11-23,254.4570618
2023-11-24,254.6050415
2023-11-27,252.8194733
2023-11-28,253.411377
2023-11-29,258.6595764
2023-11-30,258.6891479
2023-12-01,259.3106079
2023-12-04,260.6029663
2023-12-05,259.5671082
2023-12-06,263.8583679
2023-12-07,262.8916016
2023-12-08,263.3158264
2023-12-11,264.134613
2023-12-12,265.8609619
2023-12-13,268.6626282
2023-12-14,273.0229492
2023-12-15,274.9761963
2023-12-18,275.7456665
2023-12-19,277.2944641
2023-12-20,280.2144775
2023-12-21,278.6953125
2023-12-22,278.3401489
2023-12-27,281.7928772
2023-12-28,282.7793884
2023-12-29,282.7793884
2024-01-02,284.4071045
2024-01-03,280.9642639
2024-01-04,282.8583374
2024-01-05,284.0519714
2024-01-08,282.9273682
2024-01-09,286.1828003
2024-01-10,287.9190369
2024-01-11,287.4455261
2024-01-12,286.4787598
2024-01-15,285.0976868
2024-01-16,280.8458557
2024-01-17,282.0493774
2024-01-18,278.991272
2024-01-19,285.0976868
2024-01-22,286.5971375
2024-01-23,289.3790588
2024-01-24,287.465271
2024-01-25,289.0436707
2024-01-29,289.3001404
2024-01-30,292.7331543
2024-01-31,297.6261902
2024-02-01,292.7528992
2024-02-02,295.7419739
2024-02-05,296.1858826
2024-02-06,297.8826599
2024-02-07,300.8520203
2024-02-08,299.0566101
2024-02-09,300.8816223
2024-02-12,286.3208923
2024-02-13,278.4388123
2024-02-14,276.4066467
2024-02-15,279.0701904
2024-02-16,280.1651917
2024-02-19,277.23526
2024-02-20,278.4683838
2024-02-21,280.4315186
2024-02-22,281.1714172
2024-02-23,281.4870911
2024-02-26,283.4403687
2024-02-27,281.644928
2024-02-28,281.7633057
2024-02-29,282.3749084
2024-03-01,278.5374756
2024-03-04,275.7062073
2024-03-05,279.1786804
2024-03-06,278.4881287
2024-03-07,278.04422
2024-03-08,281.6153259
2024-03-11,279.1622009
2024-03-12,279.8273315
2024-03-13,277.9708862
2024-03-14,280.6215515
2024-03-15,278.1793518
2024-03-18,277.5440063
2024-03-19,277.1469116
2024-03-20,276.8490601
2024-03-21,274.2877808
2024-03-22,278.9040833
2024-03-25,281.6341553
2024-03-26,280.4229736
2024-03-27,284.2748718
2024-03-28,285.8334961
2024-04-02,283.5997925
2024-04-03,280.2641296
2024-04-04,279.9563904
2024-04-05,278.0205078
2024-04-08,279.4202881
2024-04-09,278.050293
2024-04-10,281.3164673
2024-04-11,278.367981
2024-04-12,279.6585693
2024-04-15,276.5313721
2024-04-16,272.7092896
2024-04-17,270.6443481
2024-04-18,269.433197
2024-04-19,267.5370483
2024-04-22,273.4737244
2024-04-23,276.9483337
2024-04-24,276.4321289
2024-04-26,271.3194275
2024-04-29,273.0071106
2024-04-30,274.754364
2024-05-01,272.5007935
