Date,Close
2020-01-20,35.92368317
2020-01-21,36.06273651
2020-01-22,36.61893082
2020-01-23,36.41444016
2020-01-24,36.73344421
2020-01-28,36.25085449
2020-01-29,36.70890808
2020-01-30,37.20784378
2020-01-31,36.9788208
2020-02-03,36.88066483
2020-02-04,36.85612869
2020-02-05,36.74980164
2020-02-06,37.256919859999996
2020-02-07,37.256919859999996
2020-02-10,37.41232681
2020-02-11,37.50229645
2020-02-12,37.12604523
2020-02-13,37.30599594
2020-02-14,37.33870697
2020-02-17,37.17512131
2020-02-18,37.01153183
2020-02-19,38.07485199
2020-02-20,38.3938446
2020-02-21,37.64134598
2020-02-24,36.69345474
2020-02-25,35.37970734
2020-02-26,35.26329422
2020-02-27,34.8059845
2020-02-28,33.7998848
2020-03-02,33.75830841
2020-03-03,33.50885773
2020-03-04,33.00997162
2020-03-05,33.58369446
2020-03-06,32.59423065
2020-03-09,31.50498581
2020-03-10,32.35309219
2020-03-11,31.18070221
2020-03-12,29.13525391
2020-03-13,31.47172165
2020-03-16,29.80875397
2020-03-17,31.56319046
2020-03-18,28.43680191
2020-03-19,29.01052856
2020-03-20,27.67183495
2020-03-23,25.79267693
2020-03-24,26.34146118
2020-03-25,27.77993202
2020-03-26,28.91074944
2020-03-27,26.81540298
2020-03-30,29.84200859
2020-03-31,28.49500656
2020-04-01,29.66740227
2020-04-02,29.84200859
2020-04-03,28.82759857
2020-04-06,30.50720215
2020-04-07,29.35975075
2020-04-08,30.06651115
2020-04-09,31.18070221
2020-04-14,31.43846321
2020-04-15,31.31374359
2020-04-16,31.19733429
2020-04-17,31.69622612
2020-04-20,30.74833298
2020-04-21,30.24112701
2020-04-22,30.36584663
2020-04-23,30.3991127
2020-04-24,30.47393799
2020-04-27,31.28048325
2020-04-28,31.37195206
2020-04-29,31.17238998
2020-04-30,31.3386879
2020-05-01,30.20786858
2020-05-04,30.58203506
2020-05-05,30.80653954
2020-05-06,30.47393799
2020-05-07,30.2660675
2020-05-08,31.13913727
2020-05-11,31.47172165
2020-05-12,31.38026237
2020-05-13,31.25554276
2020-05-14,31.22228241
2020-05-15,31.51329613
2020-05-18,31.72117424
2020-05-19,32.2533226
2020-05-20,32.36141968
2020-05-21,32.3281517
2020-05-22,32.31152344
2020-05-25,32.84368134
2020-05-26,33.95786667
2020-05-27,33.79156876
2020-05-28,33.88303375
2020-05-29,33.56707001
2020-06-01,33.80819702
2020-06-02,34.17405319
2020-06-03,34.57316971
2020-06-04,35.17183304
2020-06-05,34.68125916
2020-06-09,34.73114777
2020-06-10,36.43569183
2020-06-11,35.39633942
2020-06-12,35.31319046
2020-06-15,34.11584854
2020-06-16,35.32982254
2020-06-17,35.85365295
2020-06-18,35.37970734
2020-06-19,35.87028503
2020-06-22,36.09477997
2020-06-23,36.51052475
2020-06-24,36.4939003
2020-06-25,36.33591461
2020-06-26,36.51052475
2020-06-29,36.46895218
2020-06-30,37.27549744
2020-07-01,37.43347168
2020-07-02,37.71618271
2020-07-03,38.33979416
2020-07-06,38.19012833
2020-07-07,38.53935242
2020-07-08,37.81595612
2020-07-09,37.95731354
2020-07-10,37.82427216
2020-07-13,38.28990555
2020-07-14,38.23169708
2020-07-15,38.96340942
2020-07-16,38.7472229
2020-07-17,38.68901825
2020-07-20,38.41463089
2020-07-21,38.99667358
2020-07-22,38.33147812
2020-07-23,38.70565033
2020-07-24,38.54766846
2020-07-27,38.96340942
2020-07-28,38.73059845
2020-07-29,38.73891068
2020-07-30,39.17959213
2020-07-31,38.70565033
2020-08-03,38.16518784
2020-08-04,38.48946381
2020-08-05,38.57261276
2020-08-06,38.38967896
2020-08-07,38.28158951
2020-08-10,39.08813095
2020-08-11,39.06318283
2020-08-12,39.39577866
2020-08-13,39.28768158
2020-08-14,39.58702087
2020-08-17,39.47892761
2020-08-18,40.00276566
2020-08-19,40.64300537
2020-08-20,40.55985641
2020-08-21,40.51828384
2020-08-24,41.10863876
2020-08-25,41.04951477
2020-08-26,41.15931702
2020-08-27,41.6745491
2020-08-28,40.76233673
2020-08-31,40.13731003
2020-09-01,39.7741127
2020-09-02,40.68631744
2020-09-03,41.00728607
2020-09-04,39.47848892
2020-09-07,38.8618927
2020-09-08,39.02238083
2020-09-09,38.0763855
2020-09-10,38.24530792
2020-09-11,38.00880814
2020-09-14,37.9412384
2020-09-15,38.01725769
2020-09-16,38.3382225
2020-09-17,37.82299042
2020-09-18,37.23174286
2020-09-21,36.93612289
2020-09-22,37.48513412
2020-09-23,38.58316422
2020-09-24,38.52404404
2020-09-25,38.64229202
2020-09-28,38.45646667
2020-09-29,38.56627274
2020-09-30,37.51891708
2020-10-01,37.63716888
2020-10-02,37.65406418
2020-10-05,38.22841644
2020-10-06,37.94968796
2020-10-07,38.88723755
2020-10-08,39.48693466
2020-10-09,39.25888062
2020-10-12,39.53761292
2020-10-13,40.24711227
2020-10-14,40.43292999
2020-10-15,40.49205017
2020-10-16,40.71166611
2020-10-19,40.72010422
2020-10-20,40.48361206
2020-10-21,39.86702347
2020-10-22,39.79100418
2020-10-23,39.63051987
2020-10-26,39.62207031
2020-10-27,39.25888062
2020-10-28,39.52916336
2020-10-29,38.87878799
2020-10-30,38.819664
2020-11-02,39.06461716
2020-11-03,39.7741127
2020-11-04,39.70653534
2020-11-05,40.28089142
2020-11-06,40.30623627
2020-11-09,41.24378586
2020-11-10,40.04439926
2020-11-11,40.17953873
2020-11-12,41.20155334
2020-11-13,40.98194122
2020-11-16,40.98194122
2020-11-17,40.5342865
2020-11-18,41.10863495
2020-11-19,41.76746368
2020-11-20,41.52251816
2020-11-23,41.42116165
2020-11-24,42.16443634
2020-11-25,41.9532814
2020-11-26,42.08842468
2020-11-27,42.13910675
2020-11-30,41.76746368
2020-12-01,42.34181976
2020-12-02,42.46006393
2020-12-03,42.02929688
2020-12-04,41.75901031
2020-12-07,41.7336731
2020-12-08,41.78435898
2020-12-09,42.44317627
2020-12-10,42.3502655
2020-12-11,41.88570786
2020-12-14,43.02597427
2020-12-15,43.05131912
2020-12-16,43.152668
2020-12-17,43.60033035
2020-12-18,43.25402832
2020-12-21,43.33004761
2020-12-22,42.99219131
2020-12-23,43.27936554
